,publishedAt,nTags,categoryId,duration,definition,caption,embeddable,publicStatsViewable,madeForKids,viewCount,likeCount,dislikeCount,commentCount,country,channelPublishedAt,channelViewCount,subscriberCount,hiddenSubscriberCount,videoCount,defaultTab,title_polarity_scores,description_polarity_scores,ct_polarity_scores
1049,78829316.482989,0,22,84,1,0,1,1,0,305,5,1,0,21,122635837.482989,2145,84,0,9,0,0.0,0.0,0.0
1050,62575086.482989,0,22,696,0,0,1,1,0,5708,86,6,0,21,62579245.482989,8270,117,0,8,0,0.0,0.0,0.0
1051,56682071.482989,14,22,384,1,0,1,1,0,1952,21,1,3,21,90031482.482989,37465,252,0,64,0,0.0,0.7351,0.4767
1052,72915088.482989,0,24,40,1,0,1,1,0,2457498,32768,1099,1114,31,144699784.482989,333410394,3600000,0,157,0,0.0,0.5106,0.0
1053,39015799.482989,10,10,148,1,1,1,1,0,525102,14400,365,411,36,177301398.482989,4743901,27700,0,24,0,0.0,0.9055,0.0
1054,53928558.482989,27,10,233,1,0,1,1,0,8438,153,17,19,74,463364070.482989,132527,504,0,32,0,0.0,0.7644,0.0
1055,23010250.482989,0,22,223,1,0,1,1,0,7188,389,7,67,6,23363525.165323,11010,833,0,9,0,0.0,0.0,0.0
1056,12294144.482989,6,22,598,1,0,1,1,0,7735,0,0,98,30,35827501.297994,7244831,4695,1,70,0,0.0,0.0,0.0
1057,23222556.482989,0,1,2728,1,0,1,1,0,58495,692,57,165,76,244963442.482989,3133130,9200,0,145,0,0.0,0.9725,0.0
1058,37876400.482989,3,28,571,1,0,1,1,0,3235,121,1,17,34,410762932.482989,20113178,48000,0,309,0,0.0,0.0,0.0
1059,20039371.482989,0,26,312,1,0,1,1,0,6917,278,4,46,80,227002052.482989,215605,4375,1,43,0,0.0,0.865,0.0
1060,85796104.482989,0,22,161,0,0,1,1,0,21392,147,10,1,21,100160689.482989,21437,168,0,7,0,0.0,0.0,0.0
1061,141204153.482989,16,28,617,1,0,0,1,0,341494,2117,99,171,34,410762932.482989,20113178,48000,0,309,0,0.0,-0.1154,0.0
1062,18985790.482989,7,1,721,1,0,1,1,0,8658,455,6,100,35,165517299.482989,108486,2920,0,43,0,0.0,0.5267,0.0
1063,82989893.482989,0,22,176,0,0,1,1,0,18743,613,4,17,21,143222862.482989,47993,300,0,4,0,0.0,0.4588,0.0
1064,18802562.482989,0,27,403,1,0,1,1,0,7081,156,1,53,35,36090862.945073,261820,741,1,139,0,-0.2263,0.0,0.0
1065,6453769.482989,0,22,1008,1,0,1,1,0,19935,568,13,37,21,34282285.548435,921721,5300,0,92,0,0.1027,0.0,0.4215
1066,89555424.482989,23,20,1690,1,0,1,1,0,76246,1491,61,48,21,295374590.482989,316655,5780,0,15,0,0.0,0.0,0.0
1067,43222989.482989,7,24,132,1,0,1,1,0,2948850,83542,2279,3305,31,144699784.482989,333410394,3600000,0,157,0,0.2003,0.4588,0.0
1068,37828678.482989,0,27,1628,0,0,1,1,0,88118,1676,151,670,35,75845823.482989,424750,8620,0,189,0,0.0,0.9902,0.0
1069,6058075.482989,0,27,216,0,0,1,1,0,2484,106,4,34,35,36090862.945073,261820,741,1,139,0,-0.2263,0.29600000000000004,0.0
1070,49601036.482989,0,22,4189,1,0,1,1,0,17748,361,17,34,35,195370080.482989,411907,7040,0,78,0,0.0,0.9771,0.0
1071,6410618.482989,10,27,294,1,0,1,1,0,127177,3212,228,189,35,207327183.482989,3348593,4426,1,967,0,0.0,0.0,0.0
1072,3462200.482989,6,10,181,1,0,1,1,0,127367,2469,54,123,21,151951572.482989,29404111,20700,0,18,0,0.0,0.0,0.0
1073,7830358.482989,4,10,69,1,0,1,1,0,1067,81,0,6,55,13129340.289155,76781,353,0,16,0,0.0,-0.29600000000000004,0.25
1074,19177189.482989,21,27,499,1,0,1,1,0,10546,539,10,35,35,103595102.482989,10188939,141000,0,1629,0,-0.29600000000000004,0.4137,0.0
1075,106793009.482989,0,26,367,1,0,1,1,0,1177563,12937,813,289,58,293356305.482989,4916977,62100,0,181,0,0.0,0.0,0.0
1076,18552650.482989,21,27,2486,1,0,1,1,0,8443,327,4,29,35,103595102.482989,10188939,141000,0,1629,0,-0.4215,0.4137,0.0
1077,93219103.482989,0,22,36,0,0,1,1,0,5246,43,2,0,21,112859814.482989,8091,60,0,6,0,0.0,0.5962,0.0
1078,47617541.482989,0,22,311,1,0,1,1,0,4516,119,3,4,35,122741056.482989,800810,14500,0,326,0,0.0,0.1531,0.0
1079,64127679.482989,0,24,48,0,0,1,1,0,4744,27,4,0,39,202954627.482989,163240,737,0,82,0,0.0,0.9738,0.0
1080,6376038.482989,18,27,231,1,0,1,1,0,7109,160,36,31,35,95025122.482989,483630,32200,0,326,0,-0.2263,-0.4404,0.0
1081,211402979.482989,35,20,283,1,0,1,1,0,10047,103,3,20,1,230638185.482989,3122282,13400,0,445,0,0.0,0.6523,0.0
1082,4482900.482989,27,27,475,1,0,1,1,0,1695,86,3,45,35,20632090.053477,51922,1149,1,100,0,-0.3612,0.7645,0.0
1083,8790871.482989,0,22,738,1,0,1,1,0,10175,423,6,63,21,34282285.548435,921721,5300,0,92,0,0.1027,0.0,0.4215
1084,69989155.482989,38,10,318,1,0,1,1,0,3151,99,7,17,74,463364070.482989,132527,504,0,32,0,0.0,0.9891,0.0
1085,18190949.482989,8,27,1074,0,0,1,1,0,2060,97,0,63,35,96590733.482989,1798225,43800,0,302,0,0.0,0.8271,0.0
1086,92341486.482989,1,20,173,1,0,1,1,0,20984,143,9,4,31,116808958.482989,40188,1060,0,62,0,0.0,0.0,0.0
1087,14599191.482989,0,27,213,0,0,1,1,0,6996,192,12,65,35,36090862.945073,261820,741,1,139,0,0.0,0.0,0.0
1088,14969604.482989,15,22,334,1,0,1,1,0,41824,503,41,36,35,316185401.482989,6133190,44600,0,940,0,-0.5106,0.8689,0.0
1089,28730747.482989,0,20,778,1,0,1,1,0,3168,71,1,27,21,182153036.482989,132777,1450,0,65,0,0.0,-0.3595,0.0
1090,218985992.482989,4,27,857,1,0,1,1,0,16065,135,6,5,21,333061963.482989,39946586,456000,0,4458,0,0.5859,0.9072,0.0
1091,135746769.482989,5,22,187,1,0,1,1,0,16497,87,8,7,21,295193693.482989,2185594,2800,0,404,0,0.0,0.0,0.0
1092,38157604.482989,11,23,943,0,0,1,1,0,4979,92,8,79,35,96590733.482989,1798225,43800,0,302,0,-0.2263,0.8126,0.0
1093,5127890.482989,17,22,1253,1,0,1,1,0,8274,447,3,90,30,35827501.297994,7244831,4695,1,70,0,0.0,0.0,0.0
1094,32204235.482989,8,27,1894,1,0,1,1,0,5907,251,7,9,35,208401965.482989,2106647700,13300000,0,29358,0,0.0,0.765,0.0
1095,19950673.482989,0,26,376,1,0,1,1,0,5424,236,0,33,80,227002052.482989,215605,4375,1,43,0,0.0,0.8582,0.0
1096,5780601.482989,21,24,788,1,0,1,1,0,168384,615,65,13,31,57511541.482989,4726491,1981,1,99,0,0.0,0.0,0.0
1097,6126190.482989,10,27,260,1,0,1,1,0,2044,65,10,36,35,19540979.423957,41828,4894,1,134,0,0.0,-0.8481,0.0
1098,17175636.482989,0,27,1855,1,0,1,1,0,2621,71,8,13,35,27967999.315505,21992,1840,0,11,0,0.0,0.0,0.1779
1099,5147005.482989,17,10,180,1,0,1,1,0,167934,6954,65,718,21,377920564.482989,124903063,463000,0,211,0,0.0,0.6052,-0.2755
1100,13087422.482989,33,10,279,1,0,1,1,0,2802276,57041,825,8250,21,377920564.482989,124903063,463000,0,211,0,0.0,0.3867,-0.2755
1101,14910203.482989,32,10,402,1,0,1,1,0,1129123,22346,269,2246,21,377920564.482989,124903063,463000,0,211,0,0.0,0.688,-0.2755
1102,2043797.482989,9,24,311,1,0,1,1,0,375,53,0,4,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.1783,0.0
1103,10591023.482989,17,10,208,1,0,1,1,0,376578,8852,87,686,21,377920564.482989,124903063,463000,0,211,0,0.2732,0.9329999999999999,-0.2755
1104,11979807.482989,21,10,233,1,0,1,1,0,478107,19965,154,1283,21,377920564.482989,124903063,463000,0,211,0,0.3182,0.9252,-0.2755
1105,2036607.482989,9,24,739,0,0,1,1,0,850,80,1,10,21,302941570.482989,3611906,37400,0,119,0,0.3612,-0.0777,0.0
1106,12325408.482989,23,10,237,1,0,1,1,0,647637,9471,108,759,21,377920564.482989,124903063,463000,0,211,0,0.0,0.5134,-0.2755
1107,2295807.482989,12,24,837,1,0,1,1,0,1505,187,0,50,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.5035,0.0
1108,2209402.482989,9,24,576,1,0,1,1,0,6124,532,13,30,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.5722,0.0
1109,24583404.482989,28,10,338,1,1,1,1,0,4143199,47274,931,4430,21,377920564.482989,124903063,463000,0,211,0,-0.5046,-0.9882,-0.2755
1110,2382201.482989,9,24,518,1,0,1,1,0,2487,240,9,19,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.0777,0.0
1111,17934205.482989,26,10,245,1,1,1,1,0,1142538,15932,229,1811,21,377920564.482989,124903063,463000,0,211,0,0.0,0.7723,-0.2755
1112,2130204.482989,8,24,322,1,0,1,1,0,1694,137,0,13,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.7847,0.0
1113,25793006.482989,31,10,272,1,0,1,1,0,1872762,26380,435,2473,21,377920564.482989,124903063,463000,0,211,0,0.3368,0.8087,-0.2755
1114,40304608.482989,26,10,226,1,1,1,1,0,2004847,29505,460,2199,21,377920564.482989,124903063,463000,0,211,0,-0.6369,-0.9981,-0.2755
1115,2122994.482989,11,24,554,1,0,1,1,0,884,101,0,10,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.7005,0.0
1116,9380603.482989,10,24,709,1,0,1,1,0,3238,316,1,29,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.3822,0.0
1117,13798897.482989,18,10,171,1,0,1,1,0,755,55,3,18,58,20006411.172831,2474,83,0,13,0,0.0,0.0,0.0
1118,8255430.482989,18,10,159,1,0,1,1,0,91493,4551,82,280,21,377920564.482989,124903063,463000,0,211,0,0.0,-0.449,-0.2755
1119,56634209.482989,24,10,367,1,0,1,1,0,752442,11114,160,702,21,377920564.482989,124903063,463000,0,211,0,-0.5256,0.4284,-0.2755
1120,3678201.482989,12,24,1162,1,0,1,1,0,16561,1075,11,84,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.0777,0.0
1121,42727404.482989,26,10,205,1,1,1,1,0,2005207,35442,541,2104,21,377920564.482989,124903063,463000,0,211,0,-0.3566,0.9628,-0.2755
1122,3152680.482989,14,10,161,1,0,1,1,0,129,15,0,6,58,20006411.172831,2474,83,0,13,0,0.0,0.0,0.0
1123,2465005.482989,8,24,478,1,0,1,1,0,6760,575,8,41,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.1783,0.0
1124,30631410.482989,30,10,175,1,1,1,1,0,727565,11299,169,970,21,377920564.482989,124903063,463000,0,211,0,0.636,0.9975,-0.2755
1125,42122605.482989,23,10,202,1,1,1,1,0,839069,15810,516,750,21,377920564.482989,124903063,463000,0,211,0,-0.0038,0.9639,-0.2755
1126,142512292.482989,21,10,306,1,1,1,1,0,574424,9265,242,947,21,377920564.482989,124903063,463000,0,211,0,0.0,0.9657,-0.2755
1127,138275024.482989,17,10,311,1,0,1,1,0,2064918,30405,1366,1162,21,377920564.482989,124903063,463000,0,211,0,0.0,0.9832,-0.2755
1128,29342725.482989,29,10,213,1,1,1,1,0,2121889,30035,328,1620,21,377920564.482989,124903063,463000,0,211,0,0.5574,0.9948,-0.2755
1129,16119808.482989,26,10,163,1,1,1,1,0,196624,9623,97,1486,21,377920564.482989,124903063,463000,0,211,0,-0.2755,0.9222,-0.2755
1130,2205805.482989,10,24,399,1,0,1,1,0,700,86,2,10,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.0777,0.0
1131,4455804.482989,9,24,439,1,0,1,1,0,9273,785,8,25,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.5035,0.0
1132,10069821.482989,24,10,183,1,0,1,1,0,73211,4261,44,317,21,377920564.482989,124903063,463000,0,211,0,0.4195,0.9829,-0.2755
1133,245940494.482989,31,20,395,1,1,1,1,0,3341814,57026,1583,5411,21,377920564.482989,124903063,463000,0,211,0,0.5994,0.0982,-0.2755
1134,96713009.482989,21,10,232,1,1,1,1,0,1292981,16420,709,1087,21,377920564.482989,124903063,463000,0,211,0,0.4195,0.8598,-0.2755
1135,28737806.482989,36,10,357,1,1,1,1,0,1029529,14054,430,1606,21,377920564.482989,124903063,463000,0,211,0,0.0,0.8403,-0.2755
1136,85056210.482989,19,10,276,1,0,1,1,0,762143,6878,204,645,21,377920564.482989,124903063,463000,0,211,0,0.4195,0.6533,-0.2755
1137,30026606.482989,24,10,218,1,1,1,1,0,1721477,26283,415,1886,21,377920564.482989,124903063,463000,0,211,0,-0.0679,0.6409,-0.2755
1138,3332591.482989,3,24,189,1,0,1,1,0,790,101,0,11,21,302941570.482989,3611906,37400,0,119,0,-0.4404,0.0982,0.0
1139,23982204.482989,27,10,165,1,1,1,1,0,385666,9397,118,850,21,377920564.482989,124903063,463000,0,211,0,0.0,0.8843,-0.2755
1140,4196600.482989,10,24,789,1,0,1,1,0,1285,122,1,14,21,302941570.482989,3611906,37400,0,119,0,0.0,-0.3822,0.0
1141,69943403.482989,30,10,198,1,0,1,0,0,188091,3631,74,198,21,297368055.482989,19168896,121000,0,146,0,0.3885,0.9224,0.0
1142,27002606.482989,26,10,293,1,1,1,1,0,281455,8372,143,702,21,377920564.482989,124903063,463000,0,211,0,-0.2755,0.9878,-0.2755
1143,25789399.482989,22,10,460,1,0,1,1,0,8685826,136067,1996,19851,21,329625248.482989,283772264,856000,0,272,0,0.0,0.2691,0.0
1144,34861409.482989,26,10,207,1,1,1,1,0,288265,7364,79,449,21,377920564.482989,124903063,463000,0,211,0,-0.29600000000000004,0.5162,-0.2755
1145,305114723.482989,21,10,265,1,1,1,1,0,1682081,19595,540,3909,21,377920564.482989,124903063,463000,0,211,0,0.0,-0.9955,-0.2755
1146,319995267.482989,14,10,216,0,1,1,1,0,517187,5301,824,2830,21,377920564.482989,124903063,463000,0,211,0,-0.1027,0.9322,-0.2755
1147,10502010.482989,7,10,491,1,0,1,1,0,1383,77,0,14,21,24970991.524982,180423,1530,0,231,0,0.2732,0.6808,0.0
1148,1998975.482989,4,20,11822,1,0,1,1,0,22,0,0,0,21,88149251.482989,10909,100,0,312,0,0.0,0.0,0.0
1149,98529403.482989,1,1,247,1,0,1,1,0,291,5,0,0,45,106055156.482989,124165,500,0,78,0,0.0,0.0,0.0
1150,83333653.482989,0,22,228,1,0,1,1,0,401,7,0,0,21,197282469.482989,14875,4750,1,39,0,0.0,-0.3111,0.4215
1151,99109142.482989,0,22,178,1,0,1,1,0,131,0,0,1,21,99115994.482989,191,2,0,3,0,0.0,0.0,0.0
1152,106929034.482989,0,27,192,1,0,1,1,0,104,0,0,1,25,167394008.482989,4485,46,0,68,0,0.0,0.0,-0.5994
1153,13262150.482989,0,22,24,1,0,1,1,0,32,0,0,0,21,13354278.134083,1197,10,0,40,0,0.0,0.0,0.0
1154,98093076.482989,0,1,69,0,0,1,1,0,64,2,0,0,45,106055156.482989,124165,500,0,78,0,0.0,0.0,0.0
1155,95845938.482989,0,1,795,1,0,1,1,0,173,7,0,1,45,106055156.482989,124165,500,0,78,0,0.0,0.0,0.0
1156,5085443.482989,13,22,298,1,0,1,1,0,433,20,1,0,20,267814569.482989,523805,1380,0,62,0,0.0,0.0,0.0
1157,126194308.482989,0,22,55,0,0,1,1,0,34,2,0,0,21,183976821.482989,50,0,0,8,0,0.0,0.0,0.0
1158,2251055.482989,0,1,99,1,0,1,1,0,24,0,0,0,21,204287816.482989,309322,866,0,323,0,0.0,0.0,0.4939
1159,80945599.482989,28,17,586,1,0,1,1,0,6070,154,3,7,21,391775062.482989,464028,3290,0,47,0,0.0,0.7539,0.0
1160,95805745.482989,53,17,224,1,0,1,1,0,1384726,15967,1879,1284,18,162595331.482989,244245134,931000,0,825,0,0.25,0.7834,0.0
1161,309769775.482989,17,10,237,0,0,1,1,0,39134,98,5,7,21,312090182.482989,1430709,1850,0,14,0,0.0,0.0,0.0
1162,16826192.482989,0,22,509,1,0,1,1,0,56,10,0,0,21,30920858.788955,26580,2180,0,101,0,0.0,0.0,0.0
1163,144348326.482989,0,23,361,1,0,1,1,0,28,0,0,0,21,329807353.482989,2431,0,0,84,0,0.0,0.0,0.0
1164,169915570.482989,4,25,161,1,0,1,1,0,177,1,2,0,21,278008988.482989,806761,2660,0,70,0,0.0,0.0,0.0
1165,95680051.482989,17,24,526,1,0,1,1,0,13931,243,7,55,43,179293702.482989,26626202,113000,0,769,0,0.3786,0.8456,0.0
1166,78786063.482989,0,22,186,1,0,1,1,0,73,2,1,0,31,170395876.482989,1880,3323,1,14,0,0.5229,0.7772,0.0
1167,2700215.482989,0,22,85,1,0,1,1,0,1,0,0,0,21,20420501.922089,39,3,0,8,0,0.0,0.0,0.0
1168,3881919.482989,0,22,187,0,0,1,1,0,1,0,0,0,21,4236591.934321,3,1,0,2,0,0.0,0.0,0.0
1169,50219718.482989,0,22,1673,1,0,1,1,0,1,0,0,0,21,58464202.482989,43,3,0,28,0,-0.2617,0.0,0.0
1170,14726603.482989,0,15,835,1,0,1,1,0,17312,1859,23,206,2,48875069.482989,48621260,137000,0,2088,0,0.0,0.0,0.0
1171,14932833.482989,0,22,23,0,0,1,1,0,0,0,0,0,21,17552834.468982,0,0,0,1,0,0.0,0.0,0.0
1172,72639246.482989,0,22,9,0,0,1,1,0,26,2,0,0,21,74890974.482989,52,2,0,4,0,0.0,0.0,0.0
1173,116602812.482989,0,22,29,1,0,1,1,0,10,0,0,0,21,143419999.482989,7726,4,0,261,0,0.3412,0.0,0.0
1174,283538582.482989,4,22,631,0,1,1,1,0,332906,1251,30,31,21,301689979.482989,112703315,65100,0,372,0,0.0,0.0,0.0
1175,80007365.482989,0,22,60,0,0,1,1,0,229,0,1,0,31,170395876.482989,1880,3323,1,14,0,0.0,0.0,0.0
1176,119664969.482989,0,22,110,1,0,1,1,0,11,2,0,0,31,170395876.482989,1880,3323,1,14,0,0.4232,0.4404,0.0
1177,40925215.482989,0,22,21,1,0,1,1,0,7,1,0,0,21,84147594.482989,488,3,0,149,0,0.0,0.0,0.0
1178,79054989.482989,0,22,595,0,0,1,1,0,58,2,1,0,31,170395876.482989,1880,3323,1,14,0,0.0,0.8074,0.0
1179,52655026.482989,5,22,319,0,0,1,1,0,80,7,1,3,21,147153367.482989,3177,164,0,66,0,0.0,0.0,0.0
1180,255471416.482989,1,22,4,0,0,1,1,0,185,0,0,2,21,275439249.482989,1095,0,0,15,0,0.0,0.0,0.0
1181,52002476.482989,0,22,41,1,0,1,1,0,34,0,0,0,21,178884293.482989,1907,12,0,27,0,0.0,0.0,0.0
1182,118541692.482989,0,22,190,1,0,1,1,0,4,0,0,0,31,170395876.482989,1880,3323,1,14,0,0.0,0.0,0.0
1183,45693794.482989,23,10,660,1,1,1,0,1,55835880,185033,145264,436,22,232645403.482989,5637851751,8390000,0,655,0,0.0,0.6083,0.0
1184,98799590.482989,8,27,4273,1,0,1,1,1,271038707,785905,426171,0,45,130470856.482989,4950804546,10200000,0,142,0,0.0,0.5919,0.0
1185,83429627.482989,12,27,839,1,0,1,1,1,114574771,353952,161910,0,45,130470856.482989,4950804546,10200000,0,142,0,0.0,0.7616,0.0
1186,120692605.482989,28,10,2830,0,1,1,0,1,55005686,130790,89102,109,22,232645403.482989,5637851751,8390000,0,655,0,0.0,0.7825,0.0
1187,46292074.482989,8,24,509,1,0,1,1,0,30575,595,31,70,35,93917894.482989,51418,1170,0,12,0,0.0,0.7319,0.0
1188,10613088.482989,14,10,251,1,0,1,1,0,112493,2129,39,344,34,150626500.482989,1376366,17700,0,15,0,0.0,0.0,0.0
1189,10743451.482989,0,22,2062,1,0,1,1,0,676,57,0,19,21,226369702.482989,9143,146,0,24,0,0.0,0.0,0.0
1190,84905501.482989,14,27,839,1,0,1,1,1,201734806,422005,230204,0,21,223904773.482989,8734318585,11400000,0,231,0,0.0,0.9496,0.0
1191,15894912.482989,0,27,453,1,0,1,1,0,18650,216,14,1,35,228068155.482989,2583229,40200,0,649,0,0.6369,0.9607,0.4019
1192,156535283.482989,28,10,708,1,1,1,0,1,2399518,13348,3475,412,21,474109693.482989,2946663816,6460000,0,1979,0,0.0,0.3182,0.0
1193,19077258.482989,20,27,279,0,0,1,1,0,42636,657,76,44,35,204257432.482989,2570998,29600,0,151,0,0.3818,0.9859,0.0
1194,3822892.482989,0,22,217,1,0,1,1,0,141,9,0,2,21,226369702.482989,9143,146,0,24,0,0.0,0.0,0.0
1195,18030337.482989,22,27,1761,0,0,1,1,0,146955,3156,236,436,35,60314270.482989,380485,4544,1,70,0,0.34,0.9520000000000001,0.0
1196,64934343.482989,4,27,346,1,0,1,1,0,51439,494,60,37,35,121306617.482989,11627830,151000,0,614,0,0.5423,0.0,0.0
1197,24451169.482989,9,27,646,1,0,1,1,0,17178,177,18,46,35,26502845.717928,485804,10200,0,58,0,0.0,0.4019,0.0
1198,102882141.482989,9,27,708,1,0,1,1,1,78759,542,106,0,45,112624136.482989,51682647,266000,0,174,0,0.0,0.3802,0.0
1199,28502447.482989,15,27,389,0,0,1,1,0,30146,378,16,57,21,389858103.482989,22581292,199000,0,811,0,-0.2023,-0.2297,0.0
1200,16161707.482989,11,10,594,1,0,1,1,0,19621,565,15,73,35,17560526.003574,21193,692,1,7,0,0.0,0.0,0.0
1201,19183663.482989,49,10,196,1,0,1,1,0,2836732,12723,471,378,58,117321617.482989,12241718,34500,0,9,0,0.0,0.0,0.0
1202,27927251.482989,0,27,390,1,0,1,1,0,24428,421,48,54,35,228068155.482989,2583229,40200,0,649,0,0.0,0.0,0.4019
1203,24682408.482989,18,22,473,1,0,1,1,0,112398,0,0,450,35,38793467.725634,249963,4455,1,18,0,0.0,0.9498,0.0
1204,41463810.482989,28,10,725,1,0,1,0,1,28063,281,60,15,21,474109693.482989,2946663816,6460000,0,1979,0,0.0,0.3182,0.0
1205,30834800.482989,23,27,631,1,0,1,1,0,6623,146,9,53,35,67817733.482989,2128002,48300,0,248,0,0.0,0.9501,0.0
1206,58897833.482989,12,27,936,1,0,1,1,0,231980,4669,278,363,35,375420242.482989,19577488,481000,0,307,0,0.34,0.34,0.0
1207,2197027.482989,0,10,191,1,0,1,1,0,766,39,0,3,21,298165270.482989,15661377,31700,0,108,0,0.0,-0.7906,0.0
1208,9962010.482989,2,27,289,1,0,1,1,0,43084,1299,69,90,35,97037282.482989,26240301,429000,0,143,0,-0.2732,-0.743,0.0
1209,398703315.482989,9,10,314,0,1,1,1,0,5965266,25447,985,824,21,432276699.482989,14394891,10300,0,106,0,0.0,0.0,0.0
1210,27205918.482989,20,22,246,1,0,1,1,0,43961,717,34,55,35,75412262.482989,28819787,1405,1,761,0,0.34,0.34,0.0
1211,13425210.482989,15,22,677,1,0,1,1,0,10690,0,0,103,35,38793467.725634,249963,4455,1,18,0,0.5859,0.9636,0.0
1212,43379002.482989,9,27,1580,1,0,1,1,0,24332,2346,13,69,9,95060047.482989,10394356,139000,0,192,0,0.0,0.0,0.0
1213,93316051.482989,0,10,295,1,0,1,1,0,333546,1230,148,163,35,197870904.482989,9942238,39000,0,251,0,0.0,0.0,0.0
1214,18941605.482989,17,27,224,1,0,1,1,0,14370,172,5,59,35,284610067.482989,890626,13300,0,132,0,0.0,0.8658,0.0
1215,27023909.482989,2,22,272,0,0,1,1,0,47209,322,147,38,35,96922509.482989,1471076,16500,0,233,0,0.0,0.0,0.0
1216,27751368.482989,0,27,261,1,0,1,1,0,17980,259,30,11,35,228068155.482989,2583229,40200,0,649,0,0.8555,0.0,0.4019
1217,18305898.482989,12,27,559,1,0,1,1,0,96676,6010,75,61,35,179779375.482989,1656571914,9170000,0,21691,0,0.3612,0.9546,0.0
1218,2144599.482989,20,27,608,1,0,1,1,0,4313,395,0,42,35,66157867.482989,1173175,30100,0,178,0,0.3612,0.9851,0.0
1219,13669996.482989,23,26,786,1,0,1,1,0,5757,214,15,22,35,27968804.037161,42598,907,0,44,0,0.0,0.9990000000000001,0.0
1220,5239488.482989,0,22,332,1,0,1,1,0,684,28,0,0,37,13974818.376234,40018,794,0,46,0,0.0,0.0,0.0
1221,6657055.482989,6,27,1137,1,0,1,1,0,3589944,283098,7269,22815,35,58579248.482989,478757110,6170000,0,270,0,0.0,0.8176,0.0
1222,29988810.482989,20,28,537,1,0,1,1,0,11563,150,17,38,35,61943238.482989,535647,324,1,256,0,0.0,0.7096,-0.2023
1223,214106408.482989,8,10,334,1,0,1,1,0,931694,5485,279,66,21,172176777.482989,1043672,1650,0,18,0,0.0,0.6369,0.0
1224,68172670.482989,19,27,440,1,0,1,1,0,160122,2385,150,0,35,121306617.482989,11627830,151000,0,614,0,0.0,0.9075,0.0
1225,9574999.482989,12,27,558,1,0,1,1,0,79861,4572,63,69,35,179779375.482989,1656571914,9170000,0,21691,0,0.6369,0.7579,0.0
1226,47003971.482989,9,27,1578,1,0,1,1,0,39703,3468,22,130,9,95060047.482989,10394356,139000,0,192,0,0.0,0.0,0.0
1227,14378307.482989,18,22,806,1,0,1,1,0,17806,0,0,97,35,38793467.725634,249963,4455,1,18,0,0.0,0.9074,0.0
1228,42751358.482989,2,27,419,1,0,1,1,0,56219,572,102,78,35,228068155.482989,2583229,40200,0,649,0,0.7783,0.0,0.4019
1229,139329036.482989,0,22,217,1,0,1,1,0,4056151,10495,740,349,21,181953766.482989,13384044,18000,0,7,0,0.6369,0.0,0.0
1230,38165037.482989,23,22,398,1,0,1,1,0,5066,304,8,59,35,38793467.725634,249963,4455,1,18,0,0.1779,0.8992,0.0
1231,33100516.482989,0,24,163,1,0,1,1,0,12812,521,7,22,41,150618451.482989,5405650,37700,0,372,0,0.0,0.0,0.0
1232,22675745.482989,35,1,1090,1,0,1,1,0,1200881,34868,478,2925,21,370262802.482989,675085956,2420000,0,793,0,0.0,0.758,0.0
1233,8790165.482989,49,2,1300,1,0,1,0,0,665409,13220,429,907,21,123432086.482989,6764033,83300,0,171,0,0.0,0.6996,0.0
1234,9045801.482989,49,2,717,1,0,1,0,0,476102,10152,185,512,21,123432086.482989,6764033,83300,0,171,0,0.0,0.6996,0.0
1235,191571530.482989,49,10,631,1,0,1,1,0,71140,204,21,21,64,317031645.482989,37298874,84300,0,1458,0,0.0,0.3612,0.0
1236,9400401.482989,0,10,405,1,0,1,1,0,120674,6840,102,438,35,71643473.482989,17575198,121000,0,33,0,0.0,0.0,0.0
1237,317568065.482989,13,22,3790,0,1,1,1,0,24660,114,8,24,21,455704260.482989,11310946,72000,0,3041,0,0.0,0.9217,0.0
1238,309756416.482989,7,10,32,1,1,1,1,0,57583,170,6,57,21,372079539.482989,103490267,244000,0,499,0,0.0,0.3612,0.0
1239,158430368.482989,5,27,221,1,1,1,1,0,3006,62,0,2,21,471780481.482989,28774591,148000,0,2652,0,0.0,0.7088,0.0
1240,49520080.482989,15,28,528,1,0,1,0,0,13942,0,0,7,21,458534103.482989,4328265,38100,0,154,0,0.0,0.1027,0.0
1241,81441809.482989,10,10,498,1,0,1,1,0,7040,137,12,26,21,347990750.482989,1029595,2200,0,231,0,0.0,0.8122,0.0
1242,19597396.482989,16,10,263,1,0,1,1,0,346757,13339,163,1043,35,71643473.482989,17575198,121000,0,33,0,0.0,0.7161,0.0
1243,3081654.482989,14,22,811,1,0,1,1,0,249854,12999,81,489,21,363430971.482989,3573032,100000,0,36,0,0.3348,-0.1739,0.0
